household_id;car_availability;bike_availability;number_of_vehicles;number_of_bikes;income;census_household_id
1115964;all;all;1;2;1095.6609496899027;442604
291537;some;all;1;2;3062.4741083950275;115518
347524;all;none;1;0;3542.2494438015574;137737
358748;some;none;1;0;6582.4180704734135;142153
982691;none;none;0;0;4152.928906587497;389680
1089783;none;none;0;0;1797.135492622165;432178
134275;all;none;1;0;2480.6287578128886;53001
1770238;all;none;1;0;2106.5635765179363;633683
2229480;all;none;3;0;1647.7980542265;789479
1768111;some;none;1;0;5345.112490978251;632885
1819507;some;none;1;0;5518.18965664538;650839
1796033;all;none;1;0;3139.593594723674;642971
1920184;some;none;1;0;1988.057714059607;685484
1932650;all;none;1;0;2196.6945718483635;689213
2030191;all;none;2;0;2772.0422504750777;722728
1943389;all;none;2;0;8019.167536977575;692253
997910;some;some;1;1;5040.299595506201;395696
1087758;some;some;1;1;4581.759508930188;431368
749012;some;some;1;1;13714.968268341152;296873
134693;none;none;0;0;3117.27243931867;53169
234822;none;none;0;0;1246.8291474001637;92965
395482;none;none;0;0;5587.74331421172;156699
885070;none;none;0;0;1863.20942178653;350924
3501321;none;none;0;0;4636.395547668264;1248260
4033823;none;none;0;0;3644.872726083145;1453771
4113346;none;none;0;0;539.7063623534348;1485190
134776;none;all;0;1;1435.867409616399;53197
333847;none;all;0;1;5090.3307310926375;132333
403336;none;all;0;1;2796.6549576069397;159821
998862;none;some;0;1;10931.047512070647;396067
1003185;none;some;0;1;3534.7351925166495;397765
4314740;none;all;0;1;1109.6045418803683;1564472
152540;none;all;0;1;7649.149034776992;60285
322223;none;all;0;1;677.5938899872647;127709
395711;none;all;0;1;3869.475285628617;156791
448721;none;all;0;1;3143.804404274644;177848
3228068;none;some;0;1;2837.832954394545;1142300
145945;none;none;0;0;3138.5008911884497;57672
393023;none;none;0;0;2692.148137670241;155702
511705;none;none;0;0;2981.241364847316;202817
665520;none;none;0;0;761.9767875248958;263793
989370;none;none;0;0;2880.304423205287;392274
222773;none;all;0;1;3745.4613353966997;88190
2879682;none;some;0;1;3443.81283274867;1007207
3065620;none;all;0;1;981.315914318847;1078770
4913360;none;some;0;1;3630.4709546734553;1788232
285680;none;none;0;0;923.0711335430626;113210
338538;none;none;0;0;10736.487407289836;134206
744434;none;none;0;0;1989.2812414007963;295053
5268576;none;none;0;0;3270.0589694466703;1907949
5269215;none;none;0;0;4077.6875244110097;1908108
5284281;none;none;0;0;1505.8447628493116;1912961
5329175;none;none;0;0;1360.3436577778039;1924918
1038933;none;none;0;0;4153.7853658493095;411941
187956;none;none;0;0;1837.200840443211;74286
252460;none;none;0;0;1378.3038223888182;100061
1113542;none;none;0;0;1077.788279230009;441655
361057;none;none;0;0;2532.187752955837;143066
1080531;none;none;0;0;3744.4625445330453;428452
248091;none;all;0;1;2239.7195125087064;98276
3084386;none;some;0;1;4077.575970171153;1085884
5257305;none;all;0;1;3667.605461578206;1904757
264519;none;some;0;1;2297.7097701715647;104863
1303481;none;all;0;1;2705.785704492915;501772
2134947;none;all;0;1;2416.4875739690833;757275
5404014;none;all;0;1;254.52574910932785;1944408
276590;none;all;0;2;1539.5540085969405;109643
5259709;none;all;0;2;4327.546435041838;1905562
5259741;none;all;0;2;2910.394733056641;1905575
543482;none;all;0;2;2896.5755687070014;215428
616191;none;all;0;2;1816.0454370529762;244298
635807;none;all;0;2;4255.184893487444;252049
812738;none;all;0;2;2580.903206841358;322226
856263;none;all;0;2;962.904596377671;339538
866287;none;all;0;2;2249.21269438435;343507
1006236;none;all;0;2;4148.207983746707;398986
1021834;none;all;0;2;1283.0760985924212;405145
2051504;none;some;0;2;3400.671940825059;730912
3570465;none;all;0;2;1095.680245264175;1274992
3575298;none;some;0;2;2700.397476685315;1276874
425698;none;all;0;2;1826.7917499588445;168683
135243;some;none;1;0;12063.793112269228;53381
4293202;some;none;1;0;1598.91369494413;1556069
4427522;some;none;1;0;6647.631382819729;1608509
4443009;some;none;1;0;6242.704820040128;1613613
4383916;all;none;1;0;1096.3961647429617;1591595
4405973;all;none;1;0;3594.468871173807;1600331
4454770;all;none;2;0;4204.670565499316;1617015
4755899;some;none;1;0;2967.4190052430463;1732497
4201656;some;none;1;0;1476.9480653402763;1519874
4336384;some;none;1;0;1072.6456809695314;1572912
4485220;some;none;1;0;4669.516119284943;1627591
4640824;some;none;1;0;4373.729314998089;1687471
204784;some;some;1;1;3012.660435102432;81062
135382;none;none;0;0;1329.4953047910624;53433
374991;none;none;0;0;2410.046391226343;148579
591615;none;none;0;0;2048.5612173741983;234500
859818;none;none;0;0;1388.3279804948615;340944
1772791;none;none;0;0;6783.043337955631;634660
140439;none;none;0;0;10208.790325484444;55470
235379;none;none;0;0;3019.5387664978007;93195
485145;none;none;0;0;3622.8957799471846;192250
760792;none;none;0;0;2530.4444730895852;301554
3512847;none;none;0;0;2152.331372410773;1252685
4522852;none;none;0;0;1255.2437002801553;1641616
190979;none;none;0;0;2690.5303601099536;75481
390338;none;none;0;0;1772.8519486940522;154648
1097420;none;none;0;0;2655.161409099229;435212
5258289;none;none;0;0;2168.4889308993797;1905097
675800;all;all;1;4;3357.8499288716907;267877
144988;all;all;1;4;1989.1371103682227;57279
254079;none;none;0;0;1850.2821667439648;100713
421144;none;none;0;0;5371.394197110655;166890
659816;none;none;0;0;2546.5948833511134;261516
777908;none;none;0;0;2364.146765371515;308344
1003599;none;none;0;0;4678.905713552814;397929
3208232;none;none;0;0;3907.9834729974523;1134477
382406;none;none;0;0;2268.8209729060645;151517
177501;none;none;0;0;7563.001471215565;70131
1558358;none;none;0;0;4666.157963350096;573310
2550426;none;none;0;0;2711.1297864405597;890833
558682;none;none;0;0;5007.919972112684;221444
772290;none;none;0;0;5090.4004353287455;306133
1779825;none;none;0;0;1814.0213044396962;637252
135851;all;none;1;0;3203.541742936236;53624
647845;none;none;0;0;5492.921032981007;256750
820071;none;none;0;0;2581.666746223223;325137
977211;none;none;0;0;5831.1729737880905;387464
1051355;none;none;0;0;2406.503744763538;416830
5237063;none;none;0;0;4211.513641300843;1897046
5271646;none;none;0;0;3820.7302026496063;1908774
136116;none;none;0;0;1453.161596726936;53733
604757;none;none;0;0;1734.7644867377885;239755
989028;none;none;0;0;3844.2791425846845;392133
1577532;none;none;0;0;1241.5609727149827;578384
2374072;none;none;0;0;2596.9851435993933;838052
3007598;none;none;0;0;3200.0275611263064;1056689
3142361;none;none;0;0;392.6406401935637;1108622
3725671;none;none;0;0;3932.5948711925503;1335645
4351106;none;none;0;0;1449.7190102471316;1578762
4766637;none;none;0;0;2429.684409536624;1736795
5170553;none;none;0;0;1465.3163981517775;1871482
5281405;none;none;0;0;1950.199214274197;1912131
136204;none;none;0;0;1316.1288650405681;53765
380239;none;none;0;0;5167.459900764716;150641
774828;none;none;0;0;1419.0910401576534;307107
796110;none;none;0;0;1721.9069958576385;315627
822586;none;none;0;0;1097.5378317414704;326157
981542;none;none;0;0;3234.0484636042515;389218
1007166;none;none;0;0;1331.081390626832;399372
5315987;none;none;0;0;2743.9624385805146;1921582
5454697;none;none;0;0;1610.4201655284367;1959138
136237;none;none;0;0;4213.232142754297;53779
759028;none;none;0;0;1369.998041523751;300852
1104418;none;none;0;0;1204.309487497116;438019
582171;none;none;0;0;2497.6351479203795;230725
1111209;none;none;0;0;1057.519342774809;440743
4341116;none;none;0;0;614.4486776296073;1574821
700427;some;none;1;0;3952.6727071033893;277628
703155;all;none;1;0;5104.494039838342;278693
203621;some;none;1;0;5687.302407003475;80599
1327287;all;none;2;0;6315.512372997587;507264
3848277;some;none;2;0;3259.563138073841;1383157
4577904;some;none;1;0;330.2955899100859;1662866
1016184;none;none;0;0;4067.3724072529567;402950
1074430;none;none;0;0;1167.9591398374553;425996
2273375;none;none;0;0;1966.3833360919805;804952
5277505;none;none;0;0;3413.1731256565436;1910705
684742;none;none;0;0;949.8575394089685;271418
2976619;none;none;0;0;3687.771501966441;1044767
136986;none;none;0;0;2278.727311637019;54088
239910;none;none;0;0;1303.8332642401858;95003
444272;none;none;0;0;2290.6694882691786;176078
484246;none;none;0;0;9190.259500619071;191906
601317;none;none;0;0;2016.1883532686395;238370
724619;none;none;0;0;2738.16452903721;287249
1399713;none;none;0;0;1743.809234997318;529982
2235273;none;none;0;0;5896.41841814363;791191
3570938;none;none;0;0;1715.1577065563329;1275174
3611642;none;none;0;0;5082.092099698562;1291181
3666288;none;none;0;0;1262.8359300906527;1312847
3889088;none;none;0;0;3210.1327908000535;1398819
4114212;none;none;0;0;1631.2415022262587;1485547
4468707;none;none;0;0;41.44722041543322;1621658
4644561;none;none;0;0;4136.350365233527;1688908
265533;none;none;0;0;7378.023234792932;105268
311885;none;none;0;0;1466.5893999775947;123670
333936;none;none;0;0;1395.0968545907288;132370
488608;none;none;0;0;1922.8653187837456;193644
534861;none;none;0;0;2234.3556900575263;212013
809494;none;none;0;0;3953.324021709708;320929
843352;none;none;0;0;3232.026405471568;334396
866980;none;none;0;0;2296.2326483953143;343780
870948;none;none;0;0;1111.4615298364668;345360
898394;none;none;0;0;11197.545240541062;356245
955950;none;none;0;0;868.2852224523091;379092
965336;none;none;0;0;1152.17786026655;382778
1119918;none;none;0;0;2516.7759767431203;444157
5292369;none;none;0;0;793.8596425008542;1914886
5334443;none;none;0;0;4904.176058320969;1926610
540903;none;none;0;0;1109.8063049500863;214405
570146;none;none;0;0;5874.606934672708;225986
137145;none;all;0;1;4009.801260610438;54148
893274;none;all;0;1;2074.203322945468;354187
1046517;none;all;0;1;439.25102753154204;414912
4328415;none;none;0;0;1042.2180808890937;1569781
4618391;none;none;0;0;2760.180777326766;1678876
137288;none;none;0;0;1444.2155456772198;54208
480805;none;none;0;0;1709.3137785627853;190540
575756;none;none;0;0;695.8901522656198;228204
686154;none;none;0;0;1836.6410755248535;271958
1921724;none;none;0;0;2363.7102531208557;686024
311649;none;none;0;0;2061.252603463036;123583
381494;none;none;0;0;2478.442780492217;151141
429482;none;none;0;0;260.9162607377966;170201
469780;none;none;0;0;4917.903091508935;186177
725857;none;none;0;0;5494.410559600685;287745
3253846;none;none;0;0;4095.415897119095;1152319
3431540;none;none;0;0;1152.8994946103282;1221059
3884112;none;none;0;0;1775.6761981986654;1396865
137373;none;none;0;0;3438.3431687565226;54243
201312;none;none;0;0;1509.9698212251044;79663
5260601;none;none;0;0;305.9922251618302;1905850
5276475;none;none;0;0;1874.2205063551555;1910437
137525;some;none;1;0;4527.9229062996155;54305
704711;all;none;1;0;3249.8657228427733;279309
796800;all;none;1;0;2899.2301811496563;315895
970002;some;none;1;0;4090.4796551654126;384647
421621;some;none;1;0;6247.930900137748;167079
138226;none;none;0;0;168.11763813046545;54581
342983;none;none;0;0;12312.115538451553;135924
5267696;none;none;0;0;1150.805432714841;1907755
175801;none;some;0;1;8173.822583295714;69462
312028;none;all;0;1;6308.055866986881;123724
383348;none;all;0;1;2289.673917625114;151873
1059819;none;some;0;1;3486.0965450878443;420189
3842351;none;some;0;1;5360.302367617474;1380958
5275093;none;all;0;1;5961.036618978921;1909920
414348;none;all;0;1;1492.020426233523;164215
772404;none;some;0;1;4677.0017960231835;306175
962144;none;all;0;1;1366.9330556156212;381528
1883683;none;all;0;1;2355.0560937053924;673335
2283904;none;all;0;1;3952.9678004012317;809062
139019;none;none;0;0;3109.6823427469126;54903
618082;none;none;0;0;1439.9872862966452;245060
637940;none;none;0;0;3888.449224958234;252882
1040150;none;none;0;0;3508.716781317506;412431
139330;none;none;0;0;2270.751266979356;55028
218936;none;none;0;0;828.1037177174783;86673
265685;none;none;0;0;1973.4828883564219;105327
498118;none;none;0;0;7461.971694588584;197431
489266;none;none;0;0;6645.621307317502;193898
1994976;none;none;0;0;1799.7361357132518;710017
2024249;none;none;0;0;1805.8871191678136;720427
2604229;none;none;0;0;6635.336426993505;909162
2774103;none;none;0;0;3400.729606588585;965926
2916881;none;none;0;0;4153.7811308012;1021618
3067380;none;none;0;0;2392.127738553171;1079442
3196529;none;none;0;0;3347.496164259423;1129791
4483568;none;none;0;0;5945.38597071698;1626995
4598589;none;none;0;0;7528.3455364204065;1671002
5041642;none;none;0;0;3393.7216359265403;1830883
5333647;none;none;0;0;2438.1354024527386;1926348
5368122;none;none;0;0;2857.086131422057;1934940
5471704;none;none;0;0;2138.9776974170886;1964814
139347;some;none;1;0;3468.8117665563323;55036
635795;some;none;1;0;2222.532674492927;252044
400347;all;none;2;0;4334.37659926408;158605
139841;none;none;0;0;1700.5860643946062;55233
220111;none;none;0;0;9092.838333992015;87143
267037;none;none;0;0;1844.2037595130864;105858
616574;none;none;0;0;4247.977008175837;244452
782067;none;none;0;0;2631.3522155673745;309996
5299200;none;none;0;0;2852.2717924002404;1916518
563743;none;none;0;0;4457.818294439756;223446
601813;none;none;0;0;5826.491540462144;238568
139850;none;all;0;1;1000.9196500589512;55237
258659;none;all;0;1;582.325697333842;102519
2488753;none;all;0;1;2564.5641571151655;870182
3629971;none;all;0;1;302.734890283835;1298307
172238;none;none;0;0;6507.705039113762;68085
1077197;none;none;0;0;1657.8008689952303;427111
3437697;none;none;0;0;1446.8213024300292;1223483
3884041;none;none;0;0;8278.205568882253;1396836
4120535;none;none;0;0;1129.9723211847017;1488072
4331676;none;none;0;0;2637.4896160013946;1571080
4681584;none;none;0;0;11667.10305869631;1703237
140571;none;none;0;0;2687.8100190638575;55526
240697;none;none;0;0;5083.736158512556;95319
492320;none;none;0;0;3249.5905416173887;195107
979556;none;none;0;0;10832.37431584128;388420
1407720;none;none;0;0;1372.5783781007424;532795
140687;all;none;1;0;4404.337072381984;55576
140890;none;none;0;0;562.5132198707662;55661
216705;none;none;0;0;2498.6960528370682;85783
811505;none;none;0;0;2453.674869895738;321733
817033;none;none;0;0;4399.889141814794;323929
2450898;none;none;0;0;189.01609864807799;860043
140892;all;none;1;0;1771.473582132744;55662
4308343;all;none;2;0;1803.8161995869996;1561978
4386868;all;none;1;0;186.41033306842618;1592778
4645162;some;none;1;0;6263.47079831923;1689144
4651802;some;none;1;0;2042.0391182412295;1691677
141559;none;none;0;0;4081.304467708609;55926
4291399;none;none;0;0;1273.2163680179597;1555354
513066;none;all;0;4;4899.2576053487455;203358
891386;none;all;0;4;2708.035004125024;353436
1049075;none;all;0;4;1469.9109268208792;415936
375439;none;all;0;4;3049.2084688759055;148759
142089;none;all;0;1;3558.152186939869;56134
2592047;none;all;0;1;3418.6924096015755;905346
2774574;none;all;0;1;792.9151889546696;966107
3137884;none;all;0;1;6810.9050396743905;1106895
5400842;none;all;0;1;2339.7537992812013;1943512
1064336;none;all;0;3;9162.776269233445;421964
5295502;none;all;0;3;2920.576689184743;1915514
4100256;none;all;0;3;1978.8703646361157;1480051
4961693;none;all;0;3;1146.2221277313968;1805033
5453675;none;all;0;3;2206.889184088872;1958919
142313;all;none;1;0;336.6221626554208;56217
747677;all;none;2;0;5671.640109188901;296323
1111283;all;none;1;0;8939.839914607459;440770
199967;all;all;1;1;4479.681974809034;79097
869451;all;some;2;1;1918.1419470401174;344756
237513;some;none;1;0;2092.1523341914417;94041
354801;all;none;1;0;509.950341902199;140610
1100488;some;some;1;1;6796.805858579361;436457
745101;all;all;1;1;1050.8528288687921;295314
741348;all;all;1;1;1617.9146587425128;293835
1569220;all;none;2;0;2505.1382758318077;576361
1260478;all;none;2;0;2591.99946086064;491304
1527400;all;none;2;0;6060.157411332299;562737
1583257;some;none;1;0;3501.0735801856413;579778
143121;none;all;0;1;2117.2935945646045;56541
459699;none;all;0;1;1891.3281287588575;182150
760752;none;all;0;1;1790.9263486111747;301540
1899612;none;all;0;1;1124.47600200477;678185
2167510;none;some;0;1;1888.369368583091;769152
3522602;none;some;0;1;6303.574962639597;1256450
4110474;none;some;0;1;4645.461784658046;1484078
4332032;none;all;0;1;2070.457306788022;1571217
4335493;none;some;0;1;6298.14357633402;1572563
143211;all;all;1;3;1146.1866322930462;56576
2946369;all;all;1;3;3645.4682642357993;1032950
2954873;all;all;2;3;5361.903678217501;1036311
2999839;some;all;2;3;3136.8415641653073;1053751
3221592;some;all;1;3;3837.5279902446214;1139780
3317859;all;all;1;3;2032.5324272570344;1176694
3041207;some;some;1;3;5984.766309927912;1069481
3088602;some;some;2;3;12665.52966457074;1087542
3152410;some;some;1;3;8743.691036919568;1112545
3475722;all;all;1;3;644.770673035204;1238271
3451924;all;some;2;3;5319.926009038017;1229052
3533541;some;some;1;3;240.7249354770684;1260629
222953;none;none;0;0;30.186408893505398;88256
340481;none;none;0;0;1840.6721861006683;134969
423658;none;none;0;0;1398.8990057684375;167879
918673;none;none;0;0;3463.4185744217107;364277
931377;none;none;0;0;712.8433252755423;369289
2949077;none;none;0;0;2195.2574743642895;1034017
2983059;none;none;0;0;2670.502388595272;1047272
5272356;none;none;0;0;4636.4282976773775;1909050
143492;none;none;0;0;1595.4024658963667;56680
610741;none;none;0;0;7961.354055042211;242114
